home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
Red Bull Bragantino,Clube Atlético Mineiro,1,1,29 de agosto de 2021 20:30,Nabizão,No data,Ramon Abatti,"[{""player"": ""Jadsom Meemyas de Oliveira da Silva"", ""minute"": ""71'""}, {""player"": ""Leonardo Rech Ortiz"", ""minute"": ""87'""}, {""player"": ""Aderlan de Lima Silva"", ""minute"": ""88'""}]",[],"[{""player"": ""Nathanael Ananias da Silva"", ""minute"": ""15'"", ""cont"": 1, ""penal"": 0}]","[{""player"": ""Danilo das Neves Pinheiro"", ""minute"": ""31'""}, {""player"": ""Eduardo Colcenti Antunes"", ""minute"": ""89'""}, {""player"": ""Matheus Mendes Werneck de Oliveira"", ""minute"": ""90'""}, {""player"": ""Nathan Allan de Souza"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Diego da Silva Costa"", ""minute"": ""85'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqpzus55tr0h28tv1qd89q8es
Atlético Goianiense,SC Internacional,0,0,29 de agosto de 2021 18:15,Estádio Antônio Accioly,No data,Marielson Alves Silva,"[{""player"": ""Jos\u00e9 Roberto Assun\u00e7\u00e3o de Ara\u00fajo Filho"", ""minute"": ""59'""}]",[],[],"[{""player"": ""Rodrigo Dourado Cunha"", ""minute"": ""61'""}, {""player"": ""Carlos Alonso Enrique Palacios N\u00fa\u00f1ez"", ""minute"": ""78'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqvmmq0nee47qvpewfey0wtn8
EC Juventude,São Paulo FC,1,1,29 de agosto de 2021 16:00,Alfredo Jaconi,No data,Antonio Dib Moraes de Sousa,"[{""player"": ""Ricardo Bueno da Silva"", ""minute"": ""44'""}, {""player"": ""William Matheus da Silva"", ""minute"": ""84'""}]",[],"[{""player"": ""Ricardo Bueno da Silva"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Leonardo Pinheiro da Concei\u00e7\u00e3o"", ""minute"": ""41'""}, {""player"": ""Luan Vin\u00edcius da Silva Santos"", ""minute"": ""55'""}, {""player"": ""Igor Vin\u00edcius de Souza"", ""minute"": ""72'""}, {""player"": ""Jo\u00e3o Miranda de Souza Filho"", ""minute"": ""90+1'""}, {""player"": ""Luciano da Rocha Neves"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""85'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqsozlxph8d39m20vtlsmg2dw
América FC (Minas Gerais),Ceará SC,2,0,29 de agosto de 2021 11:00,Estádio Raimundo Sampaio,No data,Raphael Claus,"[{""player"": ""Fabr\u00edcio Daniel de Souza"", ""minute"": ""52'""}]",[],"[{""player"": ""Fabr\u00edcio Daniel de Souza"", ""minute"": ""6'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Fabr\u00edcio Daniel de Souza"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Vin\u00edcius Goes Barbosa de Souza"", ""minute"": ""21'""}, {""player"": ""Jael Ferreira Vieira"", ""minute"": ""66'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqe9r8rtcd0xs43lksq3rlez8
SE Palmeiras,Club Athletico Paranaense,2,1,28 de agosto de 2021 21:00,Allianz Parque,No data,Leandro Pedro Vuaden,"[{""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""69'""}, {""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""82'""}, {""player"": ""Felipe Melo de Carvalho"", ""minute"": ""88'""}]",[],"[{""player"": ""Luan Garcia Teixeira"", ""minute"": ""22'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""71'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Guilherme Bissoli Campos"", ""minute"": ""66'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dq8ck1ezrnjhetdz68a6jmz2s
Grêmio FB Porto Alegrense,SC Corinthians Paulista,0,1,28 de agosto de 2021 21:00,Arena do Grêmio,No data,Ricardo Marques Ribeiro,"[{""player"": ""Maicon Thiago Pereira de Souza"", ""minute"": ""80'""}]","[{""player"": ""Maicon Thiago Pereira de Souza"", ""minute"": ""80'""}]",[],"[{""player"": ""C\u00e1ssio Ramos"", ""minute"": ""89'""}, {""player"": ""Jo\u00e3o Victor da Silva Marcelino"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Jo\u00e3o Alves de Assis Silva"", ""minute"": ""79'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqh5o3eqa60y20fsv9e36uu50
Santos FC Sao Paulo,CR Flamengo,0,4,28 de agosto de 2021 19:00,Vila Belmiro,No data,Braulio da Silva Machado,"[{""player"": ""Carlos Andr\u00e9s S\u00e1nchez Arcosa"", ""minute"": ""5'""}, {""player"": ""Robson Alves Reis"", ""minute"": ""34'""}, {""player"": ""Fernando Diniz"", ""minute"": ""58'""}, {""player"": ""Felipe Jonatan Rocha Andrade"", ""minute"": ""76'""}, {""player"": ""Jean Mota Oliveira de Sousa"", ""minute"": ""77'""}]",[],[],"[{""player"": ""Mauricio An\u00edbal Isla Isla"", ""minute"": ""7'""}, {""player"": ""Diego Ribas da Cunha"", ""minute"": ""30'""}, {""player"": ""Bruno Viana Willemen da Silva"", ""minute"": ""37'""}, {""player"": ""Gustavo Henrique Vernes"", ""minute"": ""54'""}]",[],"[{""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""71'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""80'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Andreas Hugo Hoelgebaum Pereira"", ""minute"": ""84'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqaz3lubsqbvg7syke9o7s00k
SC do Recife,Chapecoense AF,0,0,28 de agosto de 2021 17:00,Ilha do Retiro,No data,Jefferson Ferreira de Moraes,"[{""player"": ""Thiago Neves Augusto"", ""minute"": ""78'""}]",[],[],"[{""player"": ""Mois\u00e9s Ribeiro Santos"", ""minute"": ""90'""}]",[],[],"[{""player"": ""Thiago Neves Augusto"", ""minute"": ""82'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqn3puwbisp23ko6zt4og5dzo
Fluminense FC,Clube Atlético Mineiro,1,1,23 de agosto de 2021 20:00,São Januário,No data,Flavio Rodrigues De Souza,"[{""player"": ""Luiz Henrique Andr\u00e9 Rosa da Silva"", ""minute"": ""15'""}, {""player"": ""Abel Math\u00edas Hern\u00e1ndez Platero"", ""minute"": ""56'""}, {""player"": ""Yago Felipe da Costa Rocha"", ""minute"": ""63'""}]",[],"[{""player"": ""Frederico Chaves Guedes"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Givanildo Vieira de Souza"", ""minute"": ""22'""}, {""player"": ""Nathanael Ananias da Silva"", ""minute"": ""38'""}, {""player"": ""Eduardo Colcenti Antunes"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Eduardo Colcenti Antunes"", ""minute"": ""84'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dpbypamcqkn2ldbg4aq6zw0lw
América FC (Minas Gerais),Red Bull Bragantino,0,2,23 de agosto de 2021 20:00,Estádio Raimundo Sampaio,No data,Rafael Traci,"[{""player"": ""Fabr\u00edcio Daniel de Souza"", ""minute"": ""54'""}, {""player"": ""Marcelo Aparecido Toscano"", ""minute"": ""75'""}]",[],[],[],[],"[{""player"": ""Ytalo Jos\u00e9 Oliveira dos Santos"", ""minute"": ""41'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gabriel Novaes Fernandes"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dpjw6a0awulxpg5yx5x3ci904
SC do Recife,São Paulo FC,0,1,22 de agosto de 2021 20:30,Ilha do Retiro,No data,Paulo Roberto Alves Júnior,"[{""player"": ""Andr\u00e9 Felipe Ribeiro de Souza"", ""minute"": ""73'""}, {""player"": ""Paulo Roberto Moccelin"", ""minute"": ""79'""}]",[],[],"[{""player"": ""Igor Matheus Liziero Pereira"", ""minute"": ""43'""}, {""player"": ""Leonardo Pinheiro da Concei\u00e7\u00e3o"", ""minute"": ""85'""}]",[],"[{""player"": ""Pablo Felipe Teixeira"", ""minute"": ""5'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dprw7ev27sdh8espus7a5hyj8
Santos FC Sao Paulo,SC Internacional,2,2,22 de agosto de 2021 18:15,Vila Belmiro,No data,Wagner do Nascimento Magalhaes,"[{""player"": ""Luiz Felipe do Nascimento dos Santos"", ""minute"": ""39'""}, {""player"": ""Fernando Diniz"", ""minute"": ""45+1'""}, {""player"": ""Wagner Leonardo Calvelo de Souza"", ""minute"": ""48'""}]",[],"[{""player"": ""Gabriel Cordeiro Pirani"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Madson Ferreira dos Santos"", ""minute"": ""35'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Rodrigo Oliveira Lindoso"", ""minute"": ""39'""}, {""player"": ""Gabriel Iv\u00e1n Mercado"", ""minute"": ""55'""}]",[],"[{""player"": ""Gabriel Iv\u00e1n Mercado"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dphacz8h7sf0r04pwc5bi75lg
Ceará SC,CR Flamengo,1,1,22 de agosto de 2021 16:00,Castelão,No data,Leandro Pedro Vuaden,[],[],"[{""player"": ""Vin\u00edcius Goes Barbosa de Souza"", ""minute"": ""32'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jo\u00e3o Victor Gomes da Silva"", ""minute"": ""77'""}, {""player"": ""Diego Ribas da Cunha"", ""minute"": ""82'""}]",[],"[{""player"": ""Victor Vin\u00edcius Coelho Santos"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dpp64mw1mkwren0zl0gy08f10
Club Athletico Paranaense,SC Corinthians Paulista,0,1,22 de agosto de 2021 16:00,Arena da Baixada,No data,Wilton Pereira Sampaio,"[{""player"": ""Carlos Eduardo Ferreira de Souza"", ""minute"": ""62'""}]","[{""player"": ""Thiago Heleno Henrique Ferreira"", ""minute"": ""90+2'""}]",[],[],[],"[{""player"": ""Roni Medeiros de Moura"", ""minute"": ""55'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dpwu0t35zett71u4mye5wfjtg
SE Palmeiras,Cuiabá EC,0,2,22 de agosto de 2021 11:00,Allianz Parque,No data,Anderson Daronco,"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""90+5'""}]",[],[],"[{""player"": ""Jo\u00e3o Pedro Vilardi Pinto"", ""minute"": ""18'""}]",[],"[{""player"": ""Clayson Henrique da Silva Vieira"", ""minute"": ""2'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Uillian Correia Granemann"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dpenqsxdfsar24076pjqy1tlg
EC Juventude,Fortaleza EC,1,1,21 de agosto de 2021 21:00,Alfredo Jaconi,No data,Raphael Claus,"[{""player"": ""Matheus Sousa de Jesus"", ""minute"": ""56'""}]",[],"[{""player"": ""Ricardo Bueno da Silva"", ""minute"": ""71'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Luis Ant\u00f4nio Ferreira Rodrigues"", ""minute"": ""57'""}]",[],"[{""player"": ""Marcelo da Concei\u00e7\u00e3o Benevenuto Malaquias"", ""minute"": ""16'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dpzl568ywinubnv2v6jpbqwic
Grêmio FB Porto Alegrense,EC Bahia,2,0,21 de agosto de 2021 19:00,Arena do Grêmio,No data,Caio Max Augusto Vieira,"[{""player"": ""Lucas Silva Borges"", ""minute"": ""86'""}]",[],"[{""player"": ""Miguel \u00c1ngel Borja Hern\u00e1ndez"", ""minute"": ""49'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Diego de Souza Andrade"", ""minute"": ""90+5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gilberto Oliveira Souza J\u00fanior"", ""minute"": ""67'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dpmgk1bkfcwzf676fm6qgbhn8
Atlético Goianiense,Chapecoense AF,1,1,21 de agosto de 2021 17:00,Estádio Antônio Accioly,No data,Adriano Barros Carneiro,"[{""player"": ""Wanderson Santos Pereira"", ""minute"": ""35'""}, {""player"": ""Jo\u00e3o Paulo da Silva Alves"", ""minute"": ""90+8'""}]","[{""player"": ""Luis Eduardo Marques dos Santos"", ""minute"": ""90'""}]","[{""player"": ""Jo\u00e3o Paulo da Silva Alves"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Matheus Antunes Ribeiro"", ""minute"": ""3'""}, {""player"": ""Denner Fernando Melz"", ""minute"": ""44'""}, {""player"": ""Keiller da Silva Nunes"", ""minute"": ""52'""}, {""player"": ""Anselmo Ramon Alves Herculano"", ""minute"": ""58'""}, {""player"": ""Pintado"", ""minute"": ""65'""}, {""player"": ""Geuv\u00e2nio Santos Silva"", ""minute"": ""82'""}]","[{""player"": ""Pintado"", ""minute"": ""90+2'""}]","[{""player"": ""Anselmo Ramon Alves Herculano"", ""minute"": ""36'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dq2i1ss703i9kt54ijqikd1qs
Cuiabá EC,Grêmio FB Porto Alegrense,0,1,18 de agosto de 2021 19:00,Arena Pantanal,No data,Léo Simão Holanda,"[{""player"": ""Jo\u00e3o Lucas de Almeida Carvalho"", ""minute"": ""45+7'""}]",[],[],"[{""player"": ""Thiago dos Santos"", ""minute"": ""44'""}, {""player"": ""M\u00e1rcio Rafael Ferreira de Souza"", ""minute"": ""59'""}, {""player"": ""Vanderson de Oliveira Campos"", ""minute"": ""69'""}, {""player"": ""Ruan Tressoldi Netto"", ""minute"": ""72'""}, {""player"": ""Jean Pyerre Casagrande Silveira Corr\u00eaa"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Miguel \u00c1ngel Borja Hern\u00e1ndez"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dgnwf6ibuuapgu3ug4c9qp5hw
Chapecoense AF,América FC (Minas Gerais),1,1,16 de agosto de 2021 20:00,Arena Condá,No data,Douglas Schwengber da Silva,"[{""player"": ""Ricardo Martins de Ara\u00fajo"", ""minute"": ""21'""}]","[{""player"": ""Ricardo Martins de Ara\u00fajo"", ""minute"": ""64'""}]","[{""player"": ""Anderson Leite Morais"", ""minute"": ""87'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Alan Luciano Ruschel"", ""minute"": ""17'""}]",[],"[{""player"": ""Rodolfo Jos\u00e9 da Silva Bardella"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dp6gyqpaacfy6g7gs7v8qlxck
SC Internacional,Fluminense FC,4,2,15 de agosto de 2021 20:30,Beira-Rio,No data,Luiz Flávio de Oliveira,"[{""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""27'""}, {""player"": ""Rodrigo Oliveira Lindoso"", ""minute"": ""69'""}]",[],"[{""player"": ""Eden\u00edlson Andrade dos Santos"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Eden\u00edlson Andrade dos Santos"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jos\u00e9 Paolo Guerrero Gonz\u00e1les"", ""minute"": ""90+5'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Yago Felipe da Costa Rocha"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marc\u00edlio Flor\u00eancio Mota Filho"", ""minute"": ""84'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dovp136k8mhhwtd9pgjbv49w4
Fortaleza EC,Santos FC Sao Paulo,1,1,15 de agosto de 2021 18:15,Castelão,No data,André Luiz de Freitas Castro,"[{""player"": ""Robson dos Santos Fernandes"", ""minute"": ""36'""}, {""player"": ""Glaybson Yago Souza Lisboa"", ""minute"": ""65'""}]",[],"[{""player"": ""Lucas de Figueiredo Crispim"", ""minute"": ""23'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Marcos Guilherme de Almeida Santos Matos"", ""minute"": ""90+8'""}]",[],"[{""player"": ""Carlos Andr\u00e9s S\u00e1nchez Arcosa"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/doyege7n3hzav5r642qy0b1uc
Cuiabá EC,Club Athletico Paranaense,1,0,15 de agosto de 2021 18:15,Arena Pantanal,No data,Alisson Sidnei Furtado,"[{""player"": ""Camilo Reijers de Oliveira"", ""minute"": ""82'""}]",[],"[{""player"": ""Clayson Henrique da Silva Vieira"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Leonardo Cittadini"", ""minute"": ""22'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dp9801c6djwtaqdv1uc3hnr4k
EC Bahia,Atlético Goianiense,1,2,15 de agosto de 2021 18:15,Pituaçu,No data,Ricardo Marques Ribeiro,"[{""player"": ""Daniel Sampaio Sim\u00f5es"", ""minute"": ""54'""}, {""player"": ""Germ\u00e1n Andr\u00e9s Conti"", ""minute"": ""85'""}]",[],"[{""player"": ""Gilberto Oliveira Souza J\u00fanior"", ""minute"": ""26'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Jos\u00e9 Roberto Assun\u00e7\u00e3o de Ara\u00fajo Filho"", ""minute"": ""55'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jo\u00e3o Paulo da Silva Alves"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dp12s6a5e5x0bx81k59tjlogk
CR Flamengo,SC do Recife,2,0,15 de agosto de 2021 16:00,Estádio Municipal General Raulino de Oliveira,No data,Raphael Claus,"[{""player"": ""Bruno Henrique Pinto"", ""minute"": ""60'""}, {""player"": ""Matheus Fran\u00e7a Silva"", ""minute"": ""73'""}, {""player"": ""Willian Souza Ar\u00e3o da Silva"", ""minute"": ""85'""}, {""player"": ""Max Alves da Silva"", ""minute"": ""90'""}]",[],"[{""player"": ""Bruno Henrique Pinto"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ronaldo Henrique Ferreira da Silva"", ""minute"": ""47'"", ""cont"": 1, ""penal"": 0}]","[{""player"": ""Ronaldo Henrique Ferreira da Silva"", ""minute"": ""41'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dokm9gt7g41rb4c5xugylh990
SC Corinthians Paulista,Ceará SC,3,1,15 de agosto de 2021 16:00,Neo Química Arena,No data,Rodolpho Toski Marques,"[{""player"": ""F\u00e1bio Santos Romeu"", ""minute"": ""11'""}]",[],"[{""player"": ""Adson Ferreira Soares"", ""minute"": ""17'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Adson Ferreira Soares"", ""minute"": ""30'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Renato Soares de Oliveira Augusto"", ""minute"": ""68'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jael Ferreira Vieira"", ""minute"": ""84'""}]",[],"[{""player"": ""Rick Jhonatan Lima Morais"", ""minute"": ""70'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/donfq67vb0w8xe3mo408d93bo
São Paulo FC,Grêmio FB Porto Alegrense,2,1,14 de agosto de 2021 21:00,Morumbi,No data,Braulio da Silva Machado,"[{""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""18'""}, {""player"": ""Bruno Fabiano Alves Nascimento"", ""minute"": ""21'""}, {""player"": ""Igor Silveira Gomes"", ""minute"": ""61'""}]",[],"[{""player"": ""Vitor Frezarin Bueno"", ""minute"": ""13'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Igor Silveira Gomes"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Pedro Tonon Geromel"", ""minute"": ""12'""}, {""player"": ""Luiz Felipe Scolari"", ""minute"": ""60'""}]",[],"[{""player"": ""Vanderson de Oliveira Campos"", ""minute"": ""20'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/doq82g8ejmiwewttsvyx2u784
Clube Atlético Mineiro,SE Palmeiras,2,0,14 de agosto de 2021 19:00,Mineirão,No data,Bruno Arleu de Araújo,"[{""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""35'""}, {""player"": ""Ignacio Mart\u00edn Fern\u00e1ndez"", ""minute"": ""51'""}]",[],"[{""player"": ""Jefferson David Savarino Quintero"", ""minute"": ""45+3'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jefferson David Savarino Quintero"", ""minute"": ""62'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Patrick de Paula Carreiro"", ""minute"": ""15'""}, {""player"": ""Abel Ferreira"", ""minute"": ""29'""}]","[{""player"": ""Abel Ferreira"", ""minute"": ""36'""}, {""player"": ""undefined"", ""minute"": ""45+4'""}]",[],[],"[{""player"": ""Patrick de Paula Carreiro"", ""minute"": ""36'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dosyatevt8n1541wx70wlk3ys
Red Bull Bragantino,EC Juventude,1,2,14 de agosto de 2021 17:00,Nabizão,No data,Denis Ribeiro Serafim,"[{""player"": ""Leandro Henrique do Nascimento"", ""minute"": ""39'""}, {""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""42'""}, {""player"": ""Jadsom Meemyas de Oliveira da Silva"", ""minute"": ""77'""}, {""player"": ""Jan Carlos Hurtado Anchico"", ""minute"": ""80'""}]",[],"[{""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""9'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""W\u00e1gner Ferreira dos Santos"", ""minute"": ""64'""}, {""player"": ""Guilherme Castilho Carvalho"", ""minute"": ""76'""}, {""player"": ""Rafael Forster"", ""minute"": ""90'""}, {""player"": ""Francisco Hyun-Sol Kim"", ""minute"": ""90'""}]",[],"[{""player"": ""W\u00e1gner Ferreira dos Santos"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 0}, {""player"": ""W\u00e1gner Ferreira dos Santos"", ""minute"": ""78'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dp3t3wnltqjqxrb4qt9jpbbx0
